0.0 -80.0
1000.0 -79.622
2000.0 -79.247
3000.0 -78.876
4000.0 -78.507
5000.0 -78.142
6000.0 -77.78
7000.0 -77.422
8000.0 -77.067
9000.0 -76.716
10000.0 -76.368
11000.0 -76.023
12000.0 -75.682
13000.0 -75.345
14000.0 -75.011
15000.0 -74.681
16000.0 -74.355
17000.0 -74.032
18000.0 -73.713
19000.0 -73.398
20000.0 -73.086
21000.0 -72.778
22000.0 -72.475
23000.0 -72.175
24000.0 -71.878
25000.0 -71.586
26000.0 -71.298
27000.0 -71.013
28000.0 -70.733
29000.0 -70.457
30000.0 -70.184
31000.0 -69.916
32000.0 -69.652
33000.0 -69.391
34000.0 -69.135
35000.0 -68.883
36000.0 -68.635
37000.0 -68.391
38000.0 -68.151
39000.0 -67.916
40000.0 -67.684
41000.0 -67.457
42000.0 -67.234
43000.0 -67.015
44000.0 -66.801
45000.0 -66.59
46000.0 -66.384
47000.0 -66.182
48000.0 -65.985
49000.0 -65.791
50000.0 -65.602
51000.0 -65.417
52000.0 -65.236
53000.0 -65.06
54000.0 -64.887
55000.0 -64.719
56000.0 -64.556
57000.0 -64.396
58000.0 -64.241
59000.0 -64.09
60000.0 -63.943
61000.0 -63.801
62000.0 -63.662
63000.0 -63.528
64000.0 -63.398
65000.0 -63.272
66000.0 -63.151
67000.0 -63.034
68000.0 -62.92
69000.0 -62.811
70000.0 -62.706
71000.0 -62.606
72000.0 -62.509
73000.0 -62.417
74000.0 -62.328
75000.0 -62.244
76000.0 -62.163
77000.0 -62.087
78000.0 -62.014
79000.0 -61.946
80000.0 -61.882
81000.0 -61.821
82000.0 -61.764
83000.0 -61.712
84000.0 -61.663
85000.0 -61.618
86000.0 -61.576
87000.0 -61.539
88000.0 -61.505
89000.0 -61.475
90000.0 -61.449
91000.0 -61.426
92000.0 -61.407
93000.0 -61.391
94000.0 -61.38
95000.0 -61.371
96000.0 -61.366
97000.0 -61.364
98000.0 -61.366
99000.0 -61.371
100000.0 -61.38
101000.0 -61.392
102000.0 -61.407
103000.0 -61.425
104000.0 -61.446
105000.0 -61.471
106000.0 -61.498
107000.0 -61.529
108000.0 -61.562
109000.0 -61.599
110000.0 -61.638
111000.0 -61.68
112000.0 -61.725
113000.0 -61.773
114000.0 -61.823
115000.0 -61.876
116000.0 -61.931
117000.0 -61.989
118000.0 -62.05
119000.0 -62.113
120000.0 -62.178
121000.0 -62.245
122000.0 -62.315
123000.0 -62.387
124000.0 -62.461
125000.0 -62.537
126000.0 -62.616
127000.0 -62.696
128000.0 -62.778
129000.0 -62.862
130000.0 -62.947
131000.0 -63.034
132000.0 -63.123
133000.0 -63.214
134000.0 -63.306
135000.0 -63.399
136000.0 -63.494
137000.0 -63.59
138000.0 -63.688
139000.0 -63.786
140000.0 -63.886
141000.0 -63.987
142000.0 -64.089
143000.0 -64.191
144000.0 -64.295
145000.0 -64.399
146000.0 -64.504
147000.0 -64.61
148000.0 -64.716
149000.0 -64.823
150000.0 -64.93
151000.0 -65.037
152000.0 -65.145
153000.0 -65.253
154000.0 -65.361
155000.0 -65.469
156000.0 -65.577
157000.0 -65.685
158000.0 -65.793
159000.0 -65.901
160000.0 -66.008
161000.0 -66.115
162000.0 -66.221
163000.0 -66.327
164000.0 -66.433
165000.0 -66.537
166000.0 -66.641
167000.0 -66.744
168000.0 -66.846
169000.0 -66.947
170000.0 -67.047
171000.0 -67.146
172000.0 -67.244
173000.0 -67.34
174000.0 -67.435
175000.0 -67.529
176000.0 -67.621
177000.0 -67.711
178000.0 -67.8
179000.0 -67.887
180000.0 -67.972
181000.0 -68.055
182000.0 -68.137
183000.0 -68.216
184000.0 -68.293
185000.0 -68.368
186000.0 -68.44
187000.0 -68.51
188000.0 -68.578
189000.0 -68.643
190000.0 -68.706
191000.0 -68.765
192000.0 -68.823
193000.0 -68.877
194000.0 -68.928
195000.0 -68.977
196000.0 -69.022
197000.0 -69.064
198000.0 -69.103
199000.0 -69.139
200000.0 -69.172
201000.0 -69.201
202000.0 -69.226
203000.0 -69.248
204000.0 -69.267
205000.0 -69.281
206000.0 -69.292
207000.0 -69.299
208000.0 -69.302
209000.0 -69.301
210000.0 -69.296
211000.0 -69.287
212000.0 -69.274
213000.0 -69.257
214000.0 -69.235
215000.0 -69.208
216000.0 -69.178
217000.0 -69.143
218000.0 -69.103
219000.0 -69.058
220000.0 -69.009
221000.0 -68.955
222000.0 -68.896
223000.0 -68.833
224000.0 -68.764
225000.0 -68.69
226000.0 -68.612
227000.0 -68.528
228000.0 -68.439
229000.0 -68.344
230000.0 -68.245
231000.0 -68.14
232000.0 -68.029
233000.0 -67.913
234000.0 -67.792
235000.0 -67.665
236000.0 -67.532
237000.0 -67.394
238000.0 -67.249
239000.0 -67.1
240000.0 -66.944
241000.0 -66.782
242000.0 -66.615
243000.0 -66.441
244000.0 -66.261
245000.0 -66.076
246000.0 -65.884
247000.0 -65.686
248000.0 -65.482
249000.0 -65.272
250000.0 -65.055
251000.0 -64.832
252000.0 -64.603
253000.0 -64.367
254000.0 -64.125
255000.0 -63.876
256000.0 -63.621
257000.0 -63.36
258000.0 -63.092
259000.0 -62.817
260000.0 -62.536
261000.0 -62.248
262000.0 -61.953
263000.0 -61.652
264000.0 -61.344
265000.0 -61.029
266000.0 -60.707
267000.0 -60.379
268000.0 -60.044
269000.0 -59.702
