0.0 1200.00
10000.0 1300.00
20000.0 1400.00
30000.0 1500.00
40000.0 1600.00
50000.0 1700.00
60000.0 1800.00
70000.0 1900.00
80000.0 2000.00
90000.0 2100.00
100000.0 2200.00
