0.0 6100.0
1000.0 6160.1
2000.0 6337.445
3000.0 6558.195
4000.0 6740.242
5000.0 6821.359
6000.0 6776.627
7000.0 6621.642
8000.0 6403.082
9000.0 6181.693
10000.0 6013.875
11000.0 5937.143
12000.0 5962.645
13000.0 6075.398
14000.0 6240.862
15000.0 6415.166
16000.0 6556.014
17000.0 6631.702
18000.0 6626.617
19000.0 6542.655
20000.0 6396.945
21000.0 6216.935
22000.0 6034.222
23000.0 5878.454
24000.0 5772.399
25000.0 5728.837
26000.0 5749.524
27000.0 5826.051
28000.0 5942.176
29000.0 6077.04
30000.0 6208.636
31000.0 6317.01
32000.0 6386.764
33000.0 6408.631
34000.0 6380.063
35000.0 6304.888
36000.0 6192.224
37000.0 6054.902
38000.0 5907.641
39000.0 5765.234
40000.0 5640.948
41000.0 5545.27
42000.0 5485.101
43000.0 5463.399
44000.0 5479.261
45000.0 5528.361
46000.0 5603.657
47000.0 5696.267
48000.0 5796.405
49000.0 5894.289
50000.0 5980.95
51000.0 6048.874
52000.0 6092.47
53000.0 6108.322
54000.0 6095.259
55000.0 6054.243
56000.0 5988.119
57000.0 5901.259
58000.0 5799.14
59000.0 5687.887
60000.0 5573.833
61000.0 5463.099
62000.0 5361.245
63000.0 5272.979
64000.0 5201.958
65000.0 5150.663
66000.0 5120.357
67000.0 5111.114
68000.0 5121.913
69000.0 5150.774
70000.0 5194.935
71000.0 5251.053
72000.0 5315.405
73000.0 5384.098
74000.0 5453.26
75000.0 5519.213
76000.0 5578.619
77000.0 5628.603
78000.0 5666.834
79000.0 5691.581
80000.0 5701.742
81000.0 5696.837
82000.0 5676.981
83000.0 5642.839
84000.0 5595.556
85000.0 5536.683
86000.0 5468.094
87000.0 5391.895
88000.0 5310.336
89000.0 5225.725
90000.0 5140.352
91000.0 5056.41
92000.0 4975.94
93000.0 4900.775
94000.0 4832.499
95000.0 4772.419
96000.0 4721.545
97000.0 4680.583
98000.0 4649.934
99000.0 4629.705
100000.0 4619.727
