0.0 1000.0
1000.0 1005.192
2000.0 1012.815
3000.0 1022.781
4000.0 1034.94
5000.0 1049.091
6000.0 1064.984
7000.0 1082.324
8000.0 1100.781
9000.0 1120.0
10000.0 1139.604
11000.0 1159.208
12000.0 1178.426
13000.0 1196.884
14000.0 1214.224
15000.0 1230.117
16000.0 1244.268
17000.0 1256.427
18000.0 1266.393
19000.0 1274.016
20000.0 1279.208
21000.0 1281.937
22000.0 1282.234
23000.0 1280.19
24000.0 1275.951
25000.0 1269.721
26000.0 1261.749
27000.0 1252.33
28000.0 1241.793
29000.0 1230.495
30000.0 1218.812
31000.0 1207.129
32000.0 1195.831
33000.0 1185.294
34000.0 1175.875
35000.0 1167.903
36000.0 1161.673
37000.0 1157.434
38000.0 1155.389
39000.0 1155.687
40000.0 1158.416
41000.0 1163.607
42000.0 1171.231
43000.0 1181.196
44000.0 1193.356
45000.0 1207.507
46000.0 1223.4
47000.0 1240.74
48000.0 1259.197
49000.0 1278.416
50000.0 1298.02
51000.0 1317.624
52000.0 1336.842
53000.0 1355.3
54000.0 1372.64
55000.0 1388.532
56000.0 1402.684
57000.0 1414.843
58000.0 1424.809
59000.0 1432.432
60000.0 1437.624
61000.0 1440.353
62000.0 1440.65
63000.0 1438.606
64000.0 1434.367
65000.0 1428.136
66000.0 1420.165
67000.0 1410.746
68000.0 1400.209
69000.0 1388.911
70000.0 1377.228
71000.0 1365.545
72000.0 1354.247
73000.0 1343.71
74000.0 1334.291
75000.0 1326.319
76000.0 1320.088
77000.0 1315.85
78000.0 1313.805
79000.0 1314.102
80000.0 1316.832
81000.0 1322.023
82000.0 1329.647
83000.0 1339.612
84000.0 1351.772
85000.0 1365.923
86000.0 1381.816
87000.0 1399.155
88000.0 1417.613
89000.0 1436.832
90000.0 1456.436
91000.0 1476.039
92000.0 1495.258
93000.0 1513.716
94000.0 1531.056
95000.0 1546.948
96000.0 1561.1
97000.0 1573.259
98000.0 1583.224
99000.0 1590.848
100000.0 1596.04
