0.0 2800.0
10000.0 2645.455
20000.0 2490.909
30000.0 2336.364
40000.0 2181.818
50000.0 2027.273
60000.0 1872.727
70000.0 1718.182
80000.0 1563.636
90000.0 1409.091
100000.0 1254.545
