0.0 1100.0
1000.0 1105.192
2000.0 1112.815
3000.0 1122.781
4000.0 1134.94
5000.0 1149.091
6000.0 1164.984
7000.0 1182.324
8000.0 1200.781
9000.0 1220.0
10000.0 1239.604
11000.0 1259.208
12000.0 1278.426
13000.0 1296.884
14000.0 1314.224
15000.0 1330.117
16000.0 1344.268
17000.0 1356.427
18000.0 1366.393
19000.0 1374.016
20000.0 1379.208
21000.0 1381.937
22000.0 1382.234
23000.0 1380.19
24000.0 1375.951
25000.0 1369.721
26000.0 1361.749
27000.0 1352.33
28000.0 1341.793
29000.0 1330.495
30000.0 1318.812
31000.0 1307.129
32000.0 1295.831
33000.0 1285.294
34000.0 1275.875
35000.0 1267.903
36000.0 1261.673
37000.0 1257.434
38000.0 1255.389
39000.0 1255.687
40000.0 1258.416
41000.0 1263.607
42000.0 1271.231
43000.0 1281.196
44000.0 1293.356
45000.0 1307.507
46000.0 1323.4
47000.0 1340.74
48000.0 1359.197
49000.0 1378.416
50000.0 1398.02
51000.0 1417.624
52000.0 1436.842
53000.0 1455.3
54000.0 1472.64
55000.0 1488.532
56000.0 1502.684
57000.0 1514.843
58000.0 1524.809
59000.0 1532.432
60000.0 1537.624
61000.0 1540.353
62000.0 1540.65
63000.0 1538.606
64000.0 1534.367
65000.0 1528.136
66000.0 1520.165
67000.0 1510.746
68000.0 1500.209
69000.0 1488.911
70000.0 1477.228
71000.0 1465.545
72000.0 1454.247
73000.0 1443.71
74000.0 1434.291
75000.0 1426.319
76000.0 1420.088
77000.0 1415.85
78000.0 1413.805
79000.0 1414.102
80000.0 1416.832
81000.0 1422.023
82000.0 1429.647
83000.0 1439.612
84000.0 1451.772
85000.0 1465.923
86000.0 1481.816
87000.0 1499.155
88000.0 1517.613
89000.0 1536.832
90000.0 1556.436
91000.0 1576.039
92000.0 1595.258
93000.0 1613.716
94000.0 1631.056
95000.0 1646.948
96000.0 1661.1
97000.0 1673.259
98000.0 1683.224
99000.0 1690.848
100000.0 1696.04
